frame,elapsed_ms,dt_ms,presented,net_ms,remesh_ms,advance_ms,acquire_ms,world_ms,hud_ms,present_ms,fps,chunks_held,meshed,drawn,queued,buffers_created,buffers_reused,tick,confirmed,lead,worst_correction,vertical_pct,worst_divergence,footing_changes,unloaded,body_x,body_y,body_z,vel_x,vel_y,vel_z,on_ground,step_lag,camera_y
231,3898.000,17.865,1,0.008,6.801,0.032,11.073,0.427,0.581,0.133,61,190,40,20,58,80,206,85,79,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
232,3909.604,19.122,1,0.070,1.887,0.054,8.634,0.345,0.451,0.098,60,191,40,20,60,80,206,85,80,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
233,3927.167,11.604,1,0.002,2.665,0.097,13.639,0.400,0.596,0.099,63,191,40,20,57,80,206,86,80,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
234,3943.275,17.565,1,0.001,2.142,0.063,12.781,0.362,0.591,0.100,62,191,40,20,54,80,206,86,80,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
235,3962.710,16.168,1,0.130,2.252,0.008,13.905,1.235,1.493,0.263,62,194,40,20,58,80,206,86,81,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
236,3978.771,19.510,1,0.003,2.751,0.046,10.624,0.910,1.266,0.245,61,194,40,20,55,80,206,87,81,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
237,3994.673,16.069,1,0.011,2.232,0.020,11.334,0.946,0.926,0.210,61,194,40,20,55,80,206,87,81,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
238,4011.626,15.850,1,0.128,2.474,0.115,12.084,0.767,1.017,0.204,61,196,40,20,60,80,206,87,82,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
239,4032.617,16.945,1,0.003,6.872,0.065,11.839,0.829,1.019,0.207,61,196,40,20,59,80,208,88,82,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
240,4051.291,20.987,1,0.002,8.428,0.060,7.499,0.804,1.399,0.325,60,196,40,18,58,80,210,88,82,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
241,4064.468,18.827,1,0.126,6.198,0.030,5.229,0.557,0.635,0.101,59,198,40,18,62,80,212,88,83,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
242,4077.111,12.975,1,0.002,2.771,0.023,8.864,0.327,0.471,0.089,61,198,40,18,61,80,214,89,83,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
243,4094.408,12.612,1,0.013,3.416,0.016,12.843,0.309,0.533,0.102,63,201,40,18,65,80,216,89,83,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
244,4110.984,17.319,1,0.058,3.056,0.016,12.506,0.315,0.439,0.098,62,202,40,19,65,80,218,89,84,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
245,4127.505,16.559,1,0.001,3.227,0.035,12.268,0.378,0.454,0.087,62,202,41,18,61,82,218,90,84,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
246,4147.049,16.516,1,0.063,4.850,0.019,13.588,0.358,0.501,0.099,62,202,42,19,60,84,218,90,85,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
247,4159.250,19.554,1,0.007,1.859,0.052,9.468,0.277,0.384,0.080,61,202,42,18,59,84,218,90,85,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
248,4176.264,12.185,1,0.001,2.223,0.022,13.985,0.253,0.395,0.077,63,202,43,18,57,86,218,91,85,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
249,4196.001,17.014,1,0.001,4.845,0.022,13.789,0.370,0.480,0.170,63,202,44,21,56,88,218,91,85,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
250,4211.526,19.753,1,0.075,2.651,0.053,11.694,0.371,0.514,0.095,61,206,44,20,60,88,218,91,86,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
251,4227.461,15.528,1,0.001,2.115,0.187,12.492,0.396,0.570,0.094,62,206,45,19,56,90,218,92,86,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
252,4244.226,15.927,1,0.066,2.005,0.060,13.615,0.331,0.514,0.103,62,207,45,19,57,90,218,92,87,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
253,4258.237,16.763,1,0.005,0.598,0.048,12.385,0.334,0.505,0.069,62,207,45,19,56,90,218,92,87,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
254,4275.569,14.006,1,0.001,1.602,0.064,14.965,0.261,0.300,0.076,63,207,45,19,52,90,218,93,87,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
255,4291.683,17.325,1,0.049,0.882,0.061,14.321,0.332,0.337,0.073,62,210,45,18,57,90,218,93,88,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
256,4311.437,16.125,1,0.003,2.463,0.149,15.217,0.773,0.872,0.201,62,210,45,17,53,90,218,93,88,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
257,4328.689,19.823,1,0.002,2.854,0.165,12.067,0.788,1.033,0.196,61,210,45,17,50,90,218,94,88,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
258,4345.283,17.211,1,0.011,2.996,0.108,11.571,0.729,0.883,0.191,61,210,45,17,51,90,218,94,88,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
259,4362.786,16.595,1,0.140,3.554,0.125,11.716,0.679,0.988,0.196,61,212,45,17,58,90,218,94,89,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
260,4378.297,17.538,1,0.003,2.426,0.164,10.766,0.787,1.027,0.196,60,212,45,17,56,90,218,95,89,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
261,4396.077,15.475,1,0.012,3.279,0.132,11.956,0.863,1.165,0.268,61,212,45,17,57,90,218,95,89,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
262,4411.980,17.797,1,0.151,2.708,0.115,10.831,0.717,1.026,0.234,60,215,45,17,64,90,218,95,90,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
263,4428.689,15.919,1,0.003,2.877,0.144,11.573,0.765,1.008,0.200,60,215,45,17,63,90,218,96,90,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
264,4446.026,16.707,1,0.002,3.329,0.130,11.517,0.859,1.107,0.258,60,215,45,17,62,90,218,96,90,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
265,4459.768,17.322,1,0.117,1.572,0.083,10.727,0.466,0.545,0.115,60,216,45,17,63,90,218,96,91,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
266,4476.441,13.687,1,0.005,2.052,0.070,13.611,0.369,0.421,0.087,61,216,45,17,61,90,218,97,91,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
267,4493.018,16.664,1,0.005,2.146,0.049,13.553,0.295,0.390,0.092,61,216,45,17,59,90,218,97,91,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
268,4509.513,16.577,1,0.074,1.677,0.055,13.728,0.365,0.451,0.097,61,220,45,17,64,90,218,97,92,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
269,4527.332,16.497,1,0.002,2.125,0.103,14.021,0.621,0.751,0.141,61,220,45,17,61,90,218,98,92,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
270,4544.944,17.839,1,0.012,2.481,0.287,12.913,0.692,0.916,0.230,61,220,45,17,62,90,218,98,92,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
271,4561.987,17.636,1,0.157,2.665,0.142,11.981,0.720,1.041,0.234,60,221,45,17,68,90,218,98,93,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
272,4578.528,17.070,1,0.003,2.760,0.157,11.481,0.805,1.006,0.198,60,221,45,17,67,90,218,99,93,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
273,4595.695,16.539,1,0.002,3.379,0.110,11.644,0.790,0.923,0.191,60,221,45,17,65,90,218,99,93,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
274,4612.750,17.141,1,0.270,2.261,0.110,11.761,0.977,1.381,0.191,60,224,45,17,72,90,218,99,94,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
275,4629.018,17.169,1,0.002,2.559,0.297,10.871,0.979,1.047,0.284,60,224,45,17,71,90,218,100,94,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
276,4646.793,16.204,1,0.003,4.234,0.112,11.120,0.892,1.008,0.254,60,224,45,17,68,90,218,100,94,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
277,4663.739,17.852,1,0.166,3.839,0.114,9.976,0.931,1.443,0.248,60,225,45,16,69,90,218,100,95,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
278,4678.706,16.935,1,0.016,2.755,0.153,9.593,0.873,1.145,0.213,60,225,45,18,70,90,218,101,95,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
279,4694.764,14.926,1,0.011,2.185,0.215,11.364,0.882,1.003,0.210,60,225,45,16,70,90,218,101,95,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
280,4713.058,16.071,1,0.193,3.626,0.108,12.259,0.684,0.997,0.237,60,229,45,16,75,90,218,101,96,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
281,4728.436,18.260,1,0.003,2.211,0.170,10.458,0.859,1.264,0.252,60,229,45,16,74,90,218,102,96,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
282,4745.367,15.496,1,0.014,2.593,0.128,11.608,0.992,1.099,0.223,60,229,45,18,74,90,218,102,96,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
283,4763.059,16.832,1,0.114,3.579,0.128,11.418,0.849,1.154,0.277,60,230,45,16,76,90,218,102,97,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
284,4779.694,17.702,1,0.014,2.877,0.219,10.433,1.019,1.621,0.264,60,230,45,16,74,90,218,103,97,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
285,4799.810,16.669,1,0.177,4.685,0.135,12.292,0.953,1.379,0.272,60,233,45,16,79,90,218,103,98,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
286,4811.974,20.116,1,0.013,2.891,0.113,6.992,0.700,0.989,0.245,59,233,45,16,76,90,218,103,98,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
287,4836.511,12.095,1,0.003,4.448,0.247,17.048,1.251,1.099,0.167,61,233,45,18,73,90,218,104,98,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
288,4849.581,24.527,1,0.093,2.556,0.061,8.846,0.420,0.810,0.152,59,234,45,17,75,90,218,104,99,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
289,4866.187,13.030,1,0.001,2.974,0.064,12.440,0.408,0.516,0.110,61,234,45,16,72,90,218,104,99,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
290,4881.412,16.602,1,0.001,1.639,0.073,12.570,0.348,0.416,0.092,61,234,45,16,68,90,218,105,99,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
291,4908.255,15.222,1,0.070,2.353,0.051,23.468,0.284,0.450,0.084,61,238,45,16,75,90,218,105,100,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
292,4925.082,26.816,1,0.001,2.492,0.079,13.209,0.362,0.525,0.102,59,238,45,16,72,90,218,106,100,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
293,4941.639,16.821,1,0.006,2.407,0.047,13.103,0.446,0.405,0.094,59,238,45,16,70,90,218,106,100,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
294,4957.684,16.557,1,0.068,1.710,0.057,13.152,0.351,0.562,0.094,59,239,45,16,75,90,218,106,101,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
295,4990.282,16.044,1,0.001,1.225,0.100,30.386,0.308,0.453,0.074,59,239,45,16,71,90,218,107,101,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
296,4992.559,32.597,1,0.055,0.885,0.044,0.418,0.252,0.440,0.136,57,242,45,16,78,90,218,107,102,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
297,5009.229,2.295,1,0.002,0.696,0.049,15.035,0.414,0.326,0.073,94,242,45,16,74,90,218,107,102,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
298,5026.604,16.644,1,0.001,1.593,0.027,14.901,0.331,0.407,0.073,91,242,46,16,70,92,218,108,102,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
299,5043.750,17.377,1,0.055,1.984,0.048,14.269,0.277,0.385,0.087,88,246,46,16,77,92,218,108,103,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
300,5061.158,17.152,1,0.002,2.267,0.069,13.948,0.431,0.528,0.111,85,246,46,16,74,92,218,108,103,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
301,5078.707,17.420,1,0.002,2.175,0.139,13.135,0.865,0.978,0.184,82,246,46,16,72,92,218,109,103,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
302,5096.013,17.577,1,0.014,2.725,0.112,12.414,0.685,0.988,0.234,80,246,46,16,73,92,218,109,103,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
303,5112.807,17.338,1,0.187,2.719,0.111,11.670,0.760,1.016,0.199,77,247,46,16,76,92,218,109,104,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
304,5130.315,16.826,1,0.019,3.617,0.164,11.530,0.776,1.049,0.191,76,247,46,16,75,92,218,110,104,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
305,5146.572,17.452,1,0.149,2.730,0.108,11.193,0.716,1.058,0.196,74,250,46,16,78,92,218,110,105,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
306,5164.356,16.276,1,0.015,4.079,0.037,11.312,0.733,1.256,0.224,72,250,46,16,76,92,220,110,105,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
307,5179.289,17.790,1,0.003,2.550,0.207,9.969,0.844,1.032,0.193,71,250,46,16,74,92,220,111,105,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
308,5201.461,14.901,1,0.109,7.390,0.037,11.783,1.089,1.475,0.185,70,251,46,16,77,92,222,111,106,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
309,5213.799,22.169,1,0.015,2.840,0.107,6.656,0.769,1.659,0.195,68,251,46,16,78,92,222,111,106,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
310,5237.512,12.409,1,0.002,10.498,0.092,10.643,0.911,1.137,0.259,69,251,46,16,77,92,224,112,106,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
311,5249.703,23.733,1,0.138,6.404,0.038,3.438,0.799,0.989,0.196,67,255,46,17,84,92,226,112,107,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
312,5268.548,12.140,1,0.003,8.730,0.038,7.976,0.764,0.988,0.209,68,255,46,18,82,92,228,112,107,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
313,5283.232,18.856,1,0.002,6.675,0.063,5.725,0.863,1.002,0.203,67,255,46,17,81,92,230,113,107,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
314,5296.219,14.681,1,0.234,2.722,0.036,7.858,0.727,1.066,0.198,67,255,46,16,79,92,232,113,108,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
315,5317.750,12.984,1,0.021,7.775,0.038,11.467,0.827,1.057,0.203,68,255,46,17,81,93,233,113,108,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
316,5332.530,21.598,1,0.002,3.089,0.165,7.030,1.169,2.838,0.271,66,255,46,17,80,93,233,114,108,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
317,5350.915,14.754,1,0.107,7.798,0.036,8.392,0.667,0.939,0.261,66,259,46,18,85,93,235,114,109,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
318,5369.517,18.348,1,0.003,9.411,0.039,6.744,0.772,1.206,0.281,65,259,46,18,83,93,237,114,109,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
319,5379.316,18.651,1,0.002,2.328,0.185,4.749,0.798,1.314,0.227,64,259,46,18,81,93,237,115,109,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
320,5402.074,9.765,1,0.112,8.675,0.036,11.685,0.826,1.024,0.210,67,260,46,18,82,93,239,115,110,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
321,5412.438,22.789,1,0.041,2.507,0.110,5.643,0.744,0.930,0.194,65,260,46,20,83,93,239,115,110,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
322,5430.029,10.314,1,0.003,2.748,0.271,11.869,1.185,1.063,0.270,68,260,46,20,82,93,239,116,110,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
323,5445.953,17.623,1,0.113,2.405,0.102,11.015,0.807,1.051,0.257,67,263,46,19,86,93,239,116,111,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
324,5462.398,15.876,1,0.012,2.456,0.106,11.959,0.746,0.856,0.183,67,263,46,19,85,93,239,116,111,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
325,5479.163,16.420,1,0.003,2.473,0.154,12.045,0.807,0.988,0.193,66,263,46,19,83,93,239,117,111,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
326,5508.013,16.764,1,0.143,11.879,0.064,13.896,0.860,1.596,0.304,65,264,47,19,83,95,239,117,112,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
327,5528.829,28.873,1,0.024,3.423,0.213,14.146,1.069,1.555,0.256,62,264,47,19,85,95,239,118,112,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
328,5551.429,20.972,1,0.198,5.576,0.146,13.531,1.059,1.530,0.273,61,267,47,19,88,95,239,118,113,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
329,5576.778,22.466,1,0.008,2.615,0.084,20.981,0.469,0.891,0.158,59,267,47,19,87,95,239,118,113,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
330,5583.754,25.278,1,0.001,5.443,0.062,0.152,0.483,0.676,0.090,57,267,48,19,85,97,239,119,113,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
331,5592.955,6.967,1,0.044,1.818,0.046,6.467,0.267,0.409,0.091,66,269,48,19,85,97,239,119,114,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
332,5609.093,9.198,1,0.008,3.293,0.015,11.934,0.285,0.448,0.101,70,269,49,20,84,99,239,119,114,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
333,5626.354,16.141,1,0.001,3.561,0.027,12.323,0.352,0.857,0.083,69,269,50,20,83,101,239,120,114,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
334,5643.545,17.255,1,0.001,3.149,0.060,12.949,0.389,0.497,0.093,68,269,50,20,80,101,239,120,114,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
335,5657.314,17.189,1,0.069,1.656,0.047,11.228,0.272,0.370,0.077,67,272,50,20,81,101,239,120,115,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
336,5673.138,13.761,1,0.001,0.612,0.061,14.229,0.293,0.522,0.062,68,272,50,20,77,101,239,121,115,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
337,5691.247,15.850,1,0.007,2.228,0.014,15.090,0.252,0.383,0.069,67,272,50,20,77,101,241,121,115,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
338,5708.265,18.081,1,0.057,2.435,0.015,13.744,0.272,0.384,0.071,66,276,50,20,83,101,243,121,116,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
339,5724.902,17.019,1,0.001,2.429,0.035,13.332,0.313,0.393,0.093,65,276,50,20,80,101,245,122,116,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
340,5749.935,16.636,1,0.003,8.739,0.058,13.991,0.848,1.113,0.233,65,276,51,21,79,103,245,122,116,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
341,5760.671,25.118,1,0.166,2.414,0.108,5.669,0.719,1.290,0.236,62,276,51,21,81,103,245,122,117,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
342,5776.588,10.770,1,0.003,2.257,0.143,11.218,0.851,1.048,0.226,65,276,51,22,80,103,245,123,117,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
343,5793.390,15.923,1,0.003,2.243,0.179,12.181,0.794,1.004,0.223,65,276,51,22,79,103,245,123,117,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
344,5811.045,16.800,1,0.167,3.044,0.175,11.947,0.817,1.081,0.251,65,280,51,23,85,103,245,123,118,5,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
345,5828.424,17.635,1,0.003,3.782,0.164,11.183,0.811,1.074,0.209,64,280,51,23,84,103,245,124,118,6,0.0000,0,0.0000,0,0,1.5000,39.0010,1.5000,0.0000,0.0000,0.0000,1,0.0000,-1.3797
